OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Size
2011-06-04;GB;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-04;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-05;DE;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-05;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-05;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-05;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-06;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-06;GB;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-06;US;699.0982;Road-650 Black;BK-R50B-58;L;58
2011-06-07;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-07;DE;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-07;US;699.0982;Road-650 Black;BK-R50B-58;L;58
2011-06-08;AU;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-06-08;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-08;GB;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-06-08;US;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-06-08;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-08;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-09;AU;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-06-09;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-09;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-10;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-10;DE;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-10;FR;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-10;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-11;AU;3399.99;Mountain-100 Silver;BK-M82S-48;H;48
2011-06-11;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-11;GB;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-11;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-12;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-12;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-13;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-13;DE;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-13;FR;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-13;FR;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-13;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-13;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-13;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-14;AU;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-06-14;GB;699.0982;Road-650 Black;BK-R50B-58;L;58
2011-06-14;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-14;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-15;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-15;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-15;DE;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-15;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-16;AU;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-06-16;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-16;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-16;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-17;AU;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-06-17;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-18;AU;3399.99;Mountain-100 Silver;BK-M82S-48;H;48
2011-06-18;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-18;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-18;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-18;CA;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-18;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-18;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-18;US;699.0982;Road-650 Red;BK-R50R-52;L;52
2011-06-19;AU;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-06-19;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-19;AU;699.0982;Road-650 Red;BK-R50R-44;L;44
2011-06-19;DE;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-20;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-20;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-20;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-20;FR;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-21;AU;3399.99;Mountain-100 Silver;BK-M82S-38;H;38
2011-06-21;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-21;AU;3399.99;Mountain-100 Silver;BK-M82S-48;H;48
2011-06-21;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-21;DE;3399.99;Mountain-100 Silver;BK-M82S-38;H;38
2011-06-21;FR;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-21;FR;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-21;GB;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-06-21;US;3399.99;Mountain-100 Silver;BK-M82S-38;H;38
2011-06-21;US;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-06-21;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-22;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-22;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-22;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-22;FR;699.0982;Road-650 Black;BK-R50B-52;L;52
2011-06-22;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-23;CA;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-23;FR;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-23;GB;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-24;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-24;CA;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-24;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-24;US;699.0982;Road-650 Red;BK-R50R-48;L;48
2011-06-25;AU;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-06-25;AU;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-06-25;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-25;DE;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-25;FR;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-26;AU;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-06-26;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-26;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-26;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-26;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-26;FR;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-06-26;US;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-06-26;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-27;AU;3374.99;Mountain-100 Black;BK-M82B-38;H;38
2011-06-27;AU;699.0982;Road-650 Black;BK-R50B-44;L;44
2011-06-27;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-27;GB;699.0982;Road-650 Black;BK-R50B-52;L;52
2011-06-27;US;699.0982;Road-650 Black;BK-R50B-44;L;44
2011-06-27;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-27;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-06-27;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-28;AU;3374.99;Mountain-100 Black;BK-M82B-42;H;42
2011-06-28;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-28;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-28;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-28;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-29;AU;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-06-29;CA;3374.99;Mountain-100 Black;BK-M82B-38;H;38
2011-06-29;CA;699.0982;Road-650 Red;BK-R50R-62;L;62
2011-06-29;CA;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-06-29;FR;3374.99;Mountain-100 Black;BK-M82B-38;H;38
2011-06-30;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-06-30;DE;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-06-30;FR;699.0982;Road-650 Red;BK-R50R-44;L;44
2011-06-30;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-06-30;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-07-01;AU;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-07-01;AU;100.9325;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;AU;100.9325;Sport-100 Helmet;HL-U509-B;L;-
2011-07-01;AU;20.1865;Sport-100 Helmet;HL-U509-B;L;-
2011-07-01;AU;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;AU;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;AU;80.746;Sport-100 Helmet;HL-U509;L;-
2011-07-01;AU;80.746;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;AU;80.746;Sport-100 Helmet;HL-U509-B;L;-
2011-07-01;AU;40.373;Sport-100 Helmet;HL-U509-B;L;-
2011-07-01;AU;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;AU;722.5949;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-07-01;AU;722.5949;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-07-01;AU;714.7043;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-07-01;AU;714.7043;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-07-01;AU;16199.952;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;AU;714.7043;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-07-01;AU;8099.976;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;AU;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;AU;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;AU;6074.982;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;AU;8099.976;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;AU;4049.988;Mountain-100 Black;BK-M82B-42;H;42
2011-07-01;AU;2039.994;Mountain-100 Silver;BK-M82S-42;H;42
2011-07-01;AU;10124.97;Mountain-100 Black;BK-M82B-42;H;42
2011-07-01;AU;838.9178;Road-650 Red;BK-R50R-44;L;44
2011-07-01;AU;838.9178;Road-650 Black;BK-R50B-44;L;44
2011-07-01;AU;183.9382;LL Road Frame - Red;FR-R38R-44;L;44
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-07-01;AU;4079.988;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;AU;1677.8356;Road-650 Red;BK-R50R-44;L;44
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-07-01;AU;367.8764;LL Road Frame - Red;FR-R38R-44;L;44
2011-07-01;AU;367.8764;LL Road Frame - Red;FR-R38R-44;L;44
2011-07-01;AU;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-07-01;AU;4049.988;Mountain-100 Black;BK-M82B-44;H;44
2011-07-01;AU;4079.988;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;AU;874.794;Road-450 Red;BK-R68R-44;M;44
2011-07-01;AU;8159.976;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;AU;722.5949;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-07-01;AU;1445.1898;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-07-01;AU;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;AU;2516.7534;Road-650 Red;BK-R50R-48;L;48
2011-07-01;AU;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;AU;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-07-01;AU;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;AU;1070.694;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;AU;2141.388;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-48;L;48
2011-07-01;AU;6074.982;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;AU;6119.982;Mountain-100 Silver;BK-M82S-48;H;48
2011-07-01;AU;12149.964;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;AU;2024.994;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;AU;809.76;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-07-01;AU;1619.52;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-07-01;AU;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-07-01;AU;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-07-01;AU;2024.994;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;AU;367.8764;LL Road Frame - Red;FR-R38R-48;L;48
2011-07-01;AU;419.4589;Road-650 Red;BK-R50R-48;L;48
2011-07-01;AU;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;AU;419.4589;Road-650 Red;BK-R50R-52;L;52
2011-07-01;AU;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;AU;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;AU;838.9178;Road-650 Black;BK-R50B-52;L;52
2011-07-01;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-07-01;AU;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-07-01;AU;5271.201;Road-650 Black;BK-R50B-52;L;52
2011-07-01;AU;3499.176;Road-450 Red;BK-R68R-52;M;52
2011-07-01;AU;356.898;ML Road Frame - Red;FR-R72R-52;M;52
2011-07-01;AU;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;AU;4293.924;Road-150 Red;BK-R93R-56;H;56
2011-07-01;AU;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-07-01;AU;4293.924;Road-150 Red;BK-R93R-56;H;56
2011-07-01;AU;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-07-01;AU;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-07-01;AU;419.4589;Road-650 Black;BK-R50B-58;L;58
2011-07-01;AU;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-07-01;AU;838.9178;Road-650 Black;BK-R50B-60;L;60
2011-07-01;AU;183.9382;LL Road Frame - Red;FR-R38R-60;L;60
2011-07-01;AU;1677.8356;Road-650 Red;BK-R50R-60;L;60
2011-07-01;AU;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-07-01;AU;874.794;Road-450 Red;BK-R68R-60;M;60
2011-07-01;AU;1749.588;Road-450 Red;BK-R68R-60;M;60
2011-07-01;AU;1749.588;Road-450 Red;BK-R68R-60;M;60
2011-07-01;AU;367.8764;LL Road Frame - Red;FR-R38R-62;L;62
2011-07-01;AU;1677.8356;Road-650 Red;BK-R50R-62;L;62
2011-07-01;AU;419.4589;Road-650 Red;BK-R50R-62;L;62
2011-07-01;AU;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-07-01;AU;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-07-01;AU;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-07-01;AU;1258.3767;Road-650 Red;BK-R50R-62;L;62
2011-07-01;AU;4293.924;Road-150 Red;BK-R93R-62;H;62
2011-07-01;AU;2146.962;Road-150 Red;BK-R93R-62;H;62
2011-07-01;AU;86.5212;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;306.669;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;57.6808;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;173.0424;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;173.0424;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;57.6808;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;173.0424;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;115.3616;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;AU;28.5;Mountain Bike Socks;SO-B909-M;L;M
2011-07-01;AU;22.8;Mountain Bike Socks;SO-B909-M;L;M
2011-07-01;AU;45.6;Mountain Bike Socks;SO-B909-M;L;M
2011-07-01;AU;28.5;Mountain Bike Socks;SO-B909-M;L;M
2011-07-01;AU;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-07-01;AU;115.3616;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-07-01;AU;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-07-01;AU;57.6808;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-07-01;AU;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-07-01;AU;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-07-01;AU;57.6808;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-07-01;AU;15.5595;AWC Logo Cap;CA-1098;L;
2011-07-01;AU;5.1865;AWC Logo Cap;CA-1098;L;
2011-07-01;AU;5.1865;AWC Logo Cap;CA-1098;L;
2011-07-01;AU;20.746;AWC Logo Cap;CA-1098;L;
2011-07-01;AU;65.1768;AWC Logo Cap;CA-1098;L;
2011-07-01;AU;41.492;AWC Logo Cap;CA-1098;L;
2011-07-01;AU;36.3055;AWC Logo Cap;CA-1098;L;
2011-07-01;CA;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;CA;100.9325;Sport-100 Helmet;HL-U509;L;-
2011-07-01;CA;60.5595;Sport-100 Helmet;HL-U509;L;-
2011-07-01;CA;40.373;Sport-100 Helmet;HL-U509-B;L;-
2011-07-01;CA;80.746;Sport-100 Helmet;HL-U509-R;L;-
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;CA;10199.97;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;8159.976;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;2039.994;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;3612.9745;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-07-01;CA;10124.97;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-07-01;CA;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;2039.994;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-07-01;CA;1445.1898;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-07-01;CA;10199.97;Mountain-100 Silver;BK-M82S-42;H;42
2011-07-01;CA;8099.976;Mountain-100 Black;BK-M82B-42;H;42
2011-07-01;CA;6074.982;Mountain-100 Black;BK-M82B-42;H;42
2011-07-01;CA;714.7043;HL Mountain Frame - Black;FR-M94B-42;H;42
2011-07-01;CA;10199.97;Mountain-100 Silver;BK-M82S-42;H;42
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-42;H;42
2011-07-01;CA;419.4589;Road-650 Red;BK-R50R-44;L;44
2011-07-01;CA;419.4589;Road-650 Red;BK-R50R-44;L;44
2011-07-01;CA;6119.982;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;CA;6119.982;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-44;H;44
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-44;H;44
2011-07-01;CA;838.9178;Road-650 Red;BK-R50R-44;L;44
2011-07-01;CA;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-07-01;CA;735.7528;LL Road Frame - Red;FR-R38R-44;L;44
2011-07-01;CA;419.4589;Road-650 Red;BK-R50R-44;L;44
2011-07-01;CA;367.8764;LL Road Frame - Red;FR-R38R-44;L;44
2011-07-01;CA;2039.994;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-44;H;44
2011-07-01;CA;1749.588;Road-450 Red;BK-R68R-44;M;44
2011-07-01;CA;8159.976;Mountain-100 Silver;BK-M82S-44;H;44
2011-07-01;CA;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-07-01;CA;183.9382;LL Road Frame - Red;FR-R38R-48;L;48
2011-07-01;CA;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-07-01;CA;1070.694;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;CA;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-07-01;CA;1258.3767;Road-650 Red;BK-R50R-48;L;48
2011-07-01;CA;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;CA;2024.994;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;CA;8099.976;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;CA;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-07-01;CA;4049.988;Mountain-100 Black;BK-M82B-48;H;48
2011-07-01;CA;809.76;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-07-01;CA;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-07-01;CA;367.8764;LL Road Frame - Red;FR-R38R-48;L;48
2011-07-01;CA;419.4589;Road-650 Red;BK-R50R-48;L;48
2011-07-01;CA;367.8764;LL Road Frame - Red;FR-R38R-48;L;48
2011-07-01;CA;1637.4;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-07-01;CA;183.9382;LL Road Frame - Red;FR-R38R-48;L;48
2011-07-01;CA;919.691;LL Road Frame - Red;FR-R38R-48;L;48
2011-07-01;CA;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;CA;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;2516.7534;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;874.794;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;CA;838.9178;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;874.794;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;713.796;ML Road Frame - Red;FR-R72R-52;M;52
2011-07-01;CA;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-07-01;CA;6123.558;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-07-01;CA;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;2097.2945;Road-650 Black;BK-R50B-52;L;52
2011-07-01;CA;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-07-01;CA;4293.924;Road-150 Red;BK-R93R-56;H;56
2011-07-01;CA;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-07-01;CA;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-07-01;CA;4293.924;Road-150 Red;BK-R93R-56;H;56
2011-07-01;CA;2624.382;Road-450 Red;BK-R68R-58;M;58
2011-07-01;CA;874.794;Road-450 Red;BK-R68R-58;M;58
2011-07-01;CA;874.794;Road-450 Red;BK-R68R-58;M;58
2011-07-01;CA;1258.3767;Road-650 Black;BK-R50B-58;L;58
2011-07-01;CA;1749.588;Road-450 Red;BK-R68R-58;M;58
2011-07-01;CA;1258.3767;Road-650 Black;BK-R50B-58;L;58
2011-07-01;CA;1749.588;Road-450 Red;BK-R68R-58;M;58
2011-07-01;CA;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-07-01;CA;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-07-01;CA;419.4589;Road-650 Black;BK-R50B-60;L;60
2011-07-01;CA;367.8764;LL Road Frame - Red;FR-R38R-60;L;60
2011-07-01;CA;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-07-01;CA;838.9178;Road-650 Black;BK-R50B-60;L;60
2011-07-01;CA;367.8764;LL Road Frame - Red;FR-R38R-60;L;60
2011-07-01;CA;183.9382;LL Road Frame - Red;FR-R38R-60;L;60
2011-07-01;CA;1749.588;Road-450 Red;BK-R68R-60;M;60
2011-07-01;CA;919.691;LL Road Frame - Red;FR-R38R-60;L;60
2011-07-01;CA;1677.8356;Road-650 Red;BK-R50R-62;L;62
2011-07-01;CA;838.9178;Road-650 Red;BK-R50R-62;L;62
2011-07-01;CA;551.8146;LL Road Frame - Red;FR-R38R-62;L;62
2011-07-01;CA;1677.8356;Road-650 Red;BK-R50R-62;L;62
2011-07-01;CA;2146.962;Road-150 Red;BK-R93R-62;H;62
2011-07-01;CA;183.9382;LL Road Frame - Red;FR-R38R-62;L;62
2011-07-01;CA;144.202;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;CA;115.3616;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;CA;22.8;Mountain Bike Socks;SO-B909-L;L;L
2011-07-01;CA;115.3616;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;CA;144.202;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;CA;57.6808;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;CA;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-07-01;CA;86.5212;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-07-01;CA;45.6;Mountain Bike Socks;SO-B909-M;L;M
2011-07-01;CA;22.8;Mountain Bike Socks;SO-B909-M;L;M
